# MEM start pass=1 working_set_mb=64.71
pass,frame,Frame,Frame/Input,Frame/Render,Frame/Render/Skybox,Frame/Render/Reflection,Frame/Render/Reflection/Skybox,Frame/Render/Reflection/Balls,Frame/Render/Balls,Frame/Render/Terrain,Frame/Render/Shadows,Frame/Render/Water,Frame/Physics,Frame/Physics/ApplyForces,Frame/Physics/Broadphase,Frame/Physics/Narrowphase,Frame/Physics/Terrain,Frame/Physics/Integrate,Frame/Text,Frame/PipelineSync,Frame/VsyncWait
1,82,16.1001,0.0077,0.1758,0.0067,0.0622,0.0008,0.0586,0.0585,0.0017,0.0411,0.0028,0.2579,0.0311,0.1383,0.0059,0.0323,0.0479,0.1859,0.0320,15.4395
1,83,16.5626,0.0077,0.1746,0.0064,0.0636,0.0009,0.0599,0.0565,0.0014,0.0410,0.0029,0.2613,0.0323,0.1423,0.0059,0.0293,0.0495,0.1839,0.0418,15.8919
1,84,16.9020,0.0073,0.1772,0.0090,0.0636,0.0008,0.0598,0.0557,0.0015,0.0409,0.0030,0.2519,0.0326,0.1304,0.0060,0.0305,0.0498,0.1916,0.0472,16.2251
1,85,18.2100,0.0120,0.1924,0.0090,0.0659,0.0016,0.0603,0.0615,0.0033,0.0440,0.0052,0.2493,0.0317,0.1280,0.0049,0.0311,0.0503,0.2267,0.0934,17.4344
1,86,15.0513,0.0082,0.1867,0.0095,0.0659,0.0009,0.0615,0.0607,0.0023,0.0418,0.0031,0.2562,0.0359,0.1248,0.0058,0.0340,0.0529,0.2107,0.1103,14.2774
1,87,16.3621,0.0077,0.1821,0.0089,0.0655,0.0008,0.0615,0.0582,0.0016,0.0412,0.0035,0.2258,0.0308,0.1055,0.0060,0.0330,0.0477,0.1902,0.1026,15.6516
1,88,16.7838,0.0072,0.1812,0.0088,0.0649,0.0009,0.0609,0.0570,0.0016,0.0421,0.0035,0.2369,0.0314,0.1174,0.0053,0.0324,0.0478,0.1921,0.0787,16.0859
1,89,16.5615,0.0075,0.1856,0.0094,0.0658,0.0008,0.0615,0.0580,0.0030,0.0410,0.0050,0.2517,0.0315,0.1319,0.0045,0.0311,0.0499,0.1902,0.0401,15.8849
1,90,19.2787,0.0081,0.1862,0.0095,0.0676,0.0017,0.0627,0.0578,0.0016,0.0424,0.0034,0.2547,0.0321,0.1331,0.0053,0.0313,0.0502,0.2049,0.0518,18.5711
1,91,15.7380,0.0072,0.2229,0.0116,0.0839,0.0017,0.0778,0.0636,0.0027,0.0496,0.0055,0.2352,0.0325,0.1132,0.0058,0.0311,0.0499,0.2353,0.1488,14.8856
1,92,16.0043,0.0082,0.1861,0.0096,0.0676,0.0009,0.0633,0.0564,0.0019,0.0429,0.0042,0.2560,0.0321,0.1328,0.0066,0.0312,0.0503,0.2016,0.0388,15.3117
1,93,16.8798,0.0078,0.1858,0.0090,0.0634,0.0010,0.0590,0.0596,0.0034,0.0434,0.0041,0.2587,0.0315,0.1359,0.0067,0.0334,0.0486,0.2051,0.0443,16.1760
1,94,16.5530,0.0069,0.1839,0.0078,0.0662,0.0009,0.0620,0.0587,0.0018,0.0432,0.0034,0.2606,0.0324,0.1360,0.0061,0.0322,0.0508,0.2095,0.0396,15.8503
1,95,16.8320,0.0074,0.2316,0.0108,0.0875,0.0017,0.0803,0.0700,0.0027,0.0498,0.0042,0.2688,0.0356,0.1393,0.0060,0.0360,0.0489,0.2524,0.2142,15.8554
1,96,17.5497,0.0083,0.2073,0.0101,0.0697,0.0017,0.0643,0.0723,0.0022,0.0453,0.0039,0.2670,0.0353,0.1395,0.0060,0.0344,0.0489,0.2291,0.0989,16.7373
1,97,15.7916,0.0102,0.2283,0.0112,0.0818,0.0017,0.0751,0.0663,0.0041,0.0526,0.0049,0.2822,0.0355,0.1559,0.0053,0.0322,0.0507,0.2519,0.1086,14.9076
1,98,16.5568,0.0088,0.2098,0.0108,0.0774,0.0010,0.0719,0.0597,0.0025,0.0493,0.0037,0.2676,0.0398,0.1341,0.0048,0.0361,0.0489,0.2192,0.0681,15.7810
1,99,16.6408,0.0066,0.1878,0.0092,0.0680,0.0010,0.0636,0.0570,0.0020,0.0443,0.0039,0.2573,0.0329,0.1310,0.0048,0.0359,0.0496,0.2088,0.0437,15.9348
1,100,16.1646,0.0740,0.1998,0.0116,0.0692,0.0017,0.0634,0.0611,0.0027,0.0460,0.0048,0.2184,0.0352,0.0881,0.0054,0.0325,0.0514,0.2469,0.1322,15.2903
1,101,16.7447,0.0078,0.2180,0.0100,0.0717,0.0043,0.0636,0.0759,0.0032,0.0471,0.0056,0.2100,0.0327,0.0841,0.0089,0.0323,0.0492,0.2383,0.1603,15.9082
1,102,17.3914,0.0110,0.1934,0.0103,0.0693,0.0010,0.0645,0.0582,0.0019,0.0456,0.0037,0.2161,0.0349,0.0888,0.0053,0.0330,0.0513,0.2225,0.1615,16.5850
1,103,15.9764,0.0072,0.1900,0.0101,0.0663,0.0010,0.0617,0.0598,0.0019,0.0453,0.0033,0.2477,0.0368,0.1181,0.0061,0.0323,0.0516,0.2102,0.0381,15.2814
1,104,16.4864,0.0068,0.1879,0.0093,0.0664,0.0009,0.0617,0.0595,0.0015,0.0447,0.0035,0.2503,0.0343,0.1248,0.0054,0.0316,0.0511,0.1918,0.0566,15.7910
1,105,16.7030,0.0084,0.1841,0.0088,0.0647,0.0009,0.0606,0.0572,0.0024,0.0435,0.0045,0.2651,0.0318,0.1414,0.0067,0.0313,0.0512,0.1891,0.0673,15.9873
1,106,16.1293,0.0085,0.1919,0.0092,0.0709,0.0009,0.0663,0.0572,0.0019,0.0449,0.0039,0.2593,0.0320,0.1352,0.0073,0.0313,0.0507,0.2001,0.0400,15.4277
1,107,17.3133,0.0079,0.1850,0.0091,0.0651,0.0009,0.0610,0.0582,0.0017,0.0443,0.0037,0.2654,0.0314,0.1419,0.0060,0.0343,0.0487,0.2007,0.0403,16.6122
1,108,16.6955,0.0928,0.1858,0.0104,0.0630,0.0010,0.0586,0.0583,0.0018,0.0450,0.0034,0.2677,0.0319,0.1466,0.0046,0.0332,0.0485,0.1995,0.0397,15.9083
1,109,16.6561,0.0864,0.2239,0.0101,0.0787,0.0010,0.0733,0.0694,0.0038,0.0515,0.0048,0.2539,0.0316,0.1343,0.0041,0.0300,0.0508,0.2610,0.6358,15.1927
1,110,16.0457,0.0097,0.1950,0.0084,0.0713,0.0016,0.0661,0.0591,0.0023,0.0466,0.0040,0.2999,0.0485,0.1376,0.0044,0.0495,0.0569,0.2178,0.0518,15.2694
1,111,17.0794,0.0129,0.2096,0.0096,0.0784,0.0010,0.0730,0.0587,0.0022,0.0509,0.0036,0.2549,0.0357,0.1216,0.0050,0.0363,0.0526,0.2310,0.0651,16.3035
1,112,15.6427,0.0077,0.1819,0.0073,0.0644,0.0009,0.0606,0.0565,0.0019,0.0453,0.0032,0.2984,0.0393,0.1454,0.0114,0.0395,0.0600,0.2002,0.0342,14.9183
1,113,18.9158,0.0067,0.1833,0.0071,0.0642,0.0009,0.0599,0.0578,0.0026,0.0455,0.0033,0.2414,0.0313,0.1205,0.0048,0.0347,0.0482,0.1996,0.0366,18.2468
1,114,14.7552,0.0086,0.1834,0.0078,0.0649,0.0009,0.0607,0.0562,0.0022,0.0459,0.0036,0.2420,0.0379,0.1121,0.0096,0.0305,0.0486,0.1928,0.0415,14.0849
1,115,16.7930,0.0056,0.1747,0.0041,0.0604,0.0008,0.0569,0.0595,0.0015,0.0441,0.0031,0.2536,0.0298,0.1352,0.0061,0.0317,0.0486,0.1884,0.0673,16.1020
1,116,16.7406,0.0065,0.1874,0.0066,0.0695,0.0012,0.0651,0.0572,0.0019,0.0455,0.0041,0.2504,0.0309,0.1313,0.0053,0.0331,0.0476,0.1857,0.0466,16.0620
1,117,16.7508,0.0065,0.1889,0.0070,0.0674,0.0009,0.0636,0.0595,0.0022,0.0455,0.0039,0.2702,0.0313,0.1484,0.0080,0.0311,0.0488,0.1847,0.0391,16.0598
1,118,17.8516,0.0080,0.1841,0.0092,0.0644,0.0009,0.0603,0.0564,0.0019,0.0455,0.0035,0.2550,0.0306,0.1344,0.0068,0.0316,0.0492,0.1890,0.0432,17.1706
1,119,15.3181,0.0083,0.2287,0.0075,0.0851,0.0010,0.0809,0.0699,0.0020,0.0571,0.0037,0.3207,0.0388,0.1697,0.0069,0.0421,0.0603,0.2094,0.0398,14.5089
1,120,15.5993,0.0072,0.1968,0.0084,0.0669,0.0009,0.0623,0.0630,0.0017,0.0502,0.0035,0.2566,0.0316,0.1341,0.0048,0.0352,0.0478,0.2025,0.0351,14.8995
# MEM periodic pass=1 working_set_mb=80.80
1,121,17.8889,0.0077,0.1902,0.0092,0.0657,0.0009,0.0616,0.0580,0.0024,0.0473,0.0038,0.2622,0.0328,0.1383,0.0055,0.0328,0.0500,0.1872,0.0356,17.2045
1,122,15.6571,0.0080,0.2209,0.0075,0.0777,0.0012,0.0732,0.0691,0.0019,0.0574,0.0038,0.3104,0.0384,0.1636,0.0059,0.0386,0.0613,0.2285,0.0443,14.8432
1,123,17.0370,0.0076,0.2180,0.0048,0.0762,0.0010,0.0727,0.0744,0.0013,0.0564,0.0027,0.2872,0.0296,0.1504,0.0058,0.0362,0.0634,0.2169,0.0394,16.2665
1,124,18.2883,0.0059,0.1806,0.0059,0.0627,0.0008,0.0592,0.0574,0.0018,0.0464,0.0029,0.2424,0.0340,0.1187,0.0048,0.0350,0.0478,0.1914,0.0347,17.6313
1,125,14.9454,0.0074,0.1896,0.0069,0.0662,0.0008,0.0617,0.0579,0.0025,0.0485,0.0043,0.2512,0.0315,0.1289,0.0048,0.0351,0.0479,0.1951,0.0444,14.2561
1,126,16.3721,0.0060,0.1764,0.0051,0.0626,0.0008,0.0592,0.0563,0.0014,0.0468,0.0024,0.2471,0.0297,0.1310,0.0049,0.0316,0.0478,0.1816,0.0338,15.7259
1,127,17.6264,0.0078,0.1892,0.0095,0.0656,0.0008,0.0613,0.0581,0.0018,0.0481,0.0032,0.2714,0.0315,0.1468,0.0066,0.0354,0.0483,0.1906,0.0362,16.9296
1,128,16.4899,0.0088,0.1984,0.0076,0.0768,0.0011,0.0722,0.0571,0.0019,0.0477,0.0038,0.3223,0.0402,0.1676,0.0073,0.0425,0.0613,0.1813,0.0450,15.7313
1,129,16.0849,0.0122,0.2667,0.0127,0.1014,0.0010,0.0960,0.0855,0.0040,0.0519,0.0068,0.2655,0.0381,0.1308,0.0058,0.0381,0.0478,0.2614,0.1297,15.1465
1,130,17.9618,0.0084,0.1948,0.0099,0.0689,0.0008,0.0643,0.0579,0.0020,0.0490,0.0035,0.2792,0.0364,0.1502,0.0061,0.0357,0.0482,0.2175,0.0404,17.2194
1,131,15.2354,0.0066,0.1827,0.0066,0.0628,0.0008,0.0591,0.0573,0.0023,0.0474,0.0035,0.2530,0.0311,0.1317,0.0053,0.0345,0.0478,0.2060,0.0395,14.5458
1,132,16.2797,0.0065,0.1835,0.0061,0.0641,0.0009,0.0600,0.0580,0.0019,0.0480,0.0030,0.2469,0.0309,0.1272,0.0052,0.0341,0.0475,0.1825,0.0364,15.6225
1,133,17.1789,0.0058,0.1811,0.0052,0.0615,0.0008,0.0581,0.0585,0.0021,0.0478,0.0038,0.2566,0.0303,0.1406,0.0050,0.0316,0.0474,0.1820,0.0348,16.5175
1,134,15.8297,0.0080,0.1862,0.0085,0.0641,0.0009,0.0599,0.0567,0.0019,0.0482,0.0035,0.2559,0.0316,0.1305,0.0052,0.0347,0.0511,0.1895,0.0361,15.1524
1,135,18.8377,0.0058,0.1822,0.0045,0.0643,0.0008,0.0611,0.0605,0.0012,0.0474,0.0023,0.2403,0.0299,0.1244,0.0049,0.0313,0.0485,0.1810,0.0376,18.1896
1,136,15.5696,0.0083,0.1878,0.0075,0.0636,0.0009,0.0598,0.0586,0.0019,0.0498,0.0040,0.2514,0.0393,0.1182,0.0061,0.0375,0.0476,0.1845,0.0392,14.8965
1,137,15.5606,0.0082,0.1888,0.0076,0.0656,0.0010,0.0614,0.0574,0.0028,0.0481,0.0040,0.3325,0.0388,0.1818,0.0073,0.0392,0.0623,0.2040,0.0425,14.7826
1,138,17.1511,0.0077,0.1757,0.0048,0.0599,0.0009,0.0569,0.0583,0.0012,0.0470,0.0024,0.2670,0.0303,0.1459,0.0057,0.0330,0.0504,0.1801,0.0343,16.4852
1,139,16.1312,0.0074,0.2133,0.0069,0.0766,0.0010,0.0726,0.0742,0.0016,0.0474,0.0034,0.3322,0.0380,0.1832,0.0062,0.0430,0.0595,0.1935,0.0438,15.3394
1,140,17.2750,0.0059,0.1779,0.0051,0.0630,0.0009,0.0596,0.0559,0.0014,0.0477,0.0024,0.2705,0.0303,0.1525,0.0055,0.0323,0.0483,0.1869,0.0538,16.5785
1,141,16.4919,0.0081,0.1914,0.0084,0.0675,0.0011,0.0630,0.0564,0.0027,0.0491,0.0039,0.2801,0.0417,0.1471,0.0046,0.0356,0.0486,0.1921,0.0379,15.7802
1,142,16.9370,0.0069,0.1946,0.0085,0.0655,0.0009,0.0609,0.0588,0.0018,0.0523,0.0046,0.2434,0.0318,0.1189,0.0048,0.0369,0.0483,0.1913,0.0362,16.2626
1,143,15.9210,0.0063,0.1799,0.0052,0.0622,0.0008,0.0587,0.0574,0.0016,0.0476,0.0027,0.2655,0.0306,0.1449,0.0053,0.0347,0.0480,0.1858,0.0366,15.2451
1,144,16.6679,0.0082,0.1773,0.0054,0.0616,0.0008,0.0582,0.0558,0.0019,0.0478,0.0024,0.2369,0.0304,0.1184,0.0062,0.0303,0.0497,0.1792,0.0380,16.0271
1,145,16.4033,0.0075,0.1787,0.0051,0.0627,0.0008,0.0594,0.0556,0.0020,0.0478,0.0032,0.2251,0.0305,0.1025,0.0086,0.0339,0.0479,0.1881,0.0391,15.7636
1,146,17.3740,0.0056,0.1767,0.0051,0.0586,0.0009,0.0554,0.0577,0.0013,0.0495,0.0023,0.2554,0.0300,0.1382,0.0062,0.0306,0.0489,0.1812,0.0356,16.7183
1,147,17.6692,0.0161,0.1932,0.0082,0.0686,0.0016,0.0634,0.0558,0.0023,0.0506,0.0043,0.2841,0.0321,0.1595,0.0060,0.0351,0.0483,0.2104,0.0899,16.8737
1,148,15.4028,0.0080,0.2123,0.0099,0.0715,0.0016,0.0654,0.0694,0.0023,0.0520,0.0037,0.2612,0.0380,0.1298,0.0053,0.0357,0.0489,0.2374,0.0900,14.5921
1,149,15.9428,0.0085,0.2098,0.0091,0.0688,0.0012,0.0640,0.0681,0.0034,0.0516,0.0055,0.2594,0.0317,0.1333,0.0101,0.0317,0.0490,0.2204,0.0982,15.1452
1,150,16.1193,0.0089,0.1946,0.0098,0.0671,0.0009,0.0621,0.0566,0.0020,0.0521,0.0037,0.2826,0.0321,0.1562,0.0056,0.0335,0.0509,0.2111,0.0988,15.3215
1,151,17.4172,0.0083,0.1918,0.0089,0.0649,0.0009,0.0608,0.0572,0.0018,0.0521,0.0035,0.2854,0.0346,0.1571,0.0062,0.0351,0.0495,0.2037,0.0374,16.6890
1,152,15.7949,0.0076,0.1898,0.0081,0.0646,0.0009,0.0606,0.0572,0.0017,0.0520,0.0036,0.2534,0.0314,0.1318,0.0061,0.0331,0.0486,0.2017,0.0396,15.1012
1,153,18.1469,0.0081,0.2015,0.0096,0.0658,0.0015,0.0602,0.0605,0.0036,0.0533,0.0051,0.2594,0.0356,0.1287,0.0066,0.0363,0.0484,0.2134,0.0970,17.3659
1,154,15.0338,0.0081,0.2005,0.0098,0.0718,0.0047,0.0634,0.0577,0.0018,0.0526,0.0033,0.2562,0.0321,0.1284,0.0082,0.0356,0.0488,0.2108,0.1102,14.2462
1,155,16.4112,0.0089,0.2004,0.0088,0.0689,0.0015,0.0636,0.0583,0.0020,0.0559,0.0034,0.2422,0.0335,0.1175,0.0062,0.0313,0.0504,0.2162,0.1104,15.6311
1,156,16.3704,0.0078,0.1953,0.0088,0.0669,0.0016,0.0615,0.0584,0.0019,0.0530,0.0033,0.2059,0.0313,0.0835,0.0051,0.0346,0.0489,0.1990,0.1124,15.6483
1,157,16.6622,0.0079,0.1980,0.0089,0.0673,0.0016,0.0620,0.0583,0.0028,0.0530,0.0042,0.2375,0.0325,0.1114,0.0055,0.0362,0.0491,0.1934,0.0575,15.9661
